# solver_fvmcc_F90::
# Nonequilibrium flo
# Primitive variable
#               "xc"                 "u"                 "v"                 "T"                "Te"                 "p"               "rho"                "h0"                "Mf"                 x_N                 x_O                x_NO                x_N2                x_O2               rho_N               rho_O              rho_NO              rho_N2              rho_O2
   0.1069287500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329496E-012    0.6289027199E-012    0.3358008167E-012    0.7899998193E+000    0.2100001807E+000    0.9999999990E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1069806350E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329496E-012    0.6289027199E-012    0.3358008167E-012    0.7899998193E+000    0.2100001807E+000    0.9999999990E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1070327000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329496E-012    0.6289027198E-012    0.3358008167E-012    0.7899998193E+000    0.2100001807E+000    0.9999999991E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1070849400E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329496E-012    0.6289027198E-012    0.3358008167E-012    0.7899998193E+000    0.2100001807E+000    0.9999999991E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1071373550E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027198E-012    0.3358008167E-012    0.7899998193E+000    0.2100001807E+000    0.9999999991E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1071899450E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027198E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999991E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1072427000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027198E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999991E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1072956200E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027198E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999991E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1073487050E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027198E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999992E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1074019550E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027198E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999992E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1074553600E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027197E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999992E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1075089200E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329497E-012    0.6289027197E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999992E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1075626350E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027197E-012    0.3358008166E-012    0.7899998193E+000    0.2100001807E+000    0.9999999992E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1076164950E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027197E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999992E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1076705000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027197E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999993E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1077246550E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027197E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999993E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1077789500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027197E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999993E-016    0.1000000001E-015    0.1000000002E-015    0.2202910000E-003    0.6688940000E-004
   0.1078333800E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027197E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999993E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1078879500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027196E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999993E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1079426500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329498E-012    0.6289027196E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999993E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1079974750E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027196E-012    0.3358008165E-012    0.7899998193E+000    0.2100001807E+000    0.9999999994E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1080524300E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027196E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999994E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1081075050E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027196E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999994E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1081627000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027196E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999994E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1082180100E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027196E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999994E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1082734300E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027196E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1083289650E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1083846050E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329499E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1084403450E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008164E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1084961850E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1085521250E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999995E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1086081550E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000001E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1086642700E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1087204750E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027195E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1087767650E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1088331300E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1088895700E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329501E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1089460800E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329501E-012    0.6289027194E-012    0.3358008162E-012    0.7899998193E+000    0.2100001807E+000    0.9999999997E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1090026600E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329501E-012    0.6289027194E-012    0.3358008162E-012    0.7899998193E+000    0.2100001807E+000    0.9999999997E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1090593050E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329501E-012    0.6289027194E-012    0.3358008162E-012    0.7899998193E+000    0.2100001807E+000    0.9999999997E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1091160100E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329501E-012    0.6289027194E-012    0.3358008162E-012    0.7899998193E+000    0.2100001807E+000    0.9999999997E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
