# solver_fvmcc_F90::
# Nonequilibrium flo
# Primitive variable
#               "xc"                 "u"                 "v"                 "T"                "Te"                 "p"               "rho"                "h0"                "Mf"                 x_N                 x_O                x_NO                x_N2                x_O2               rho_N               rho_O              rho_NO              rho_N2              rho_O2
   0.1047709500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047714500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047719500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047724500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047729500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047734500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047739500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047744000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047748500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047753500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047758500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047763500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047768500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047773500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047778500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047783500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047788500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047793500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047798500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047803500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047808500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047813500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047818500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047823500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047828500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047833500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047838500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047843500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047848500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047853500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047858500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047863000E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047867500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047872500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047877500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047882500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047887500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047892500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047897500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047902500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
   0.1047907500E+001   -0.9000000000E+004    0.9000000000E+004    0.2454500000E+003    0.2454500000E+003    0.2031428886E+002    0.2871804000E-003    0.4044678147E+008    0.2859927856E+002    0.7182329500E-012    0.6289027194E-012    0.3358008163E-012    0.7899998193E+000    0.2100001807E+000    0.9999999996E-016    0.1000000000E-015    0.1000000001E-015    0.2202910000E-003    0.6688940000E-004
